cod_cliente;cod_projeto;projeto;codigo_da_vaga;profissional;HorasPrevistas;HorasRealizadas(Campo para ajuste de horas);Valor Hora;custo_pessoal;receita_brutaPrevista;receita_bruta Realizada;validado
ELF;137;Estruturante de Dados;ELF13702EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13702EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13702EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13702EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13702EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13702EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13703EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13704EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
ELF;137;Estruturante de Dados;ELF13705CSM3;CSM III;20.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13301DPS3;DPS III;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13301DPS3;DPS III;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13301DPS3;DPS III;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13301DPS3;DPS III;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13301DPS3;DPS III;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13302AMT2;Agile Master II;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13302AMT2;Agile Master II;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13302AMT2;Agile Master II;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13302AMT2;Agile Master II;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13302AMT2;Agile Master II;50.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13303TLE4;Tech Lead ED;16.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13303TLE4;Tech Lead ED;16.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13303TLE4;Tech Lead ED;16.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13303TLE4;Tech Lead ED;16.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13303TLE4;Tech Lead ED;16.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13304EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13304EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13304EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13304EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13304EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13305ADD3;Analista Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13305ADD3;Analista Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13305ADD3;Analista Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13305ADD3;Analista Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13305ADD3;Analista Dados III;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13306EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13306EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13306EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13306EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13306EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13307TLA4;Tech Lead AD;16.0;;8;800;1.000;
FMX;133;Data Lake Fase 2 - IFarmax;FMX13307TLA4;Tech Lead AD;16.0;;8;800;1.000;
